x_rum,y_rum,east,north,up,var_east,var_north,var_up,covar_en,covar_eu,covar_nu
239250.0,575250.0,0.3355556236947685,0.9092330732819265,-1.6164127926691454,0.0390952712895434,0.18979855260935494,0.011902552547144857,0.06438712597199973,2.4570655054272238e-08,6.657749305929558e-08
244250.0,575250.0,0.5819211302368338,0.7451654890970016,-2.592343694141589,0.058844067746340545,0.09010619903556143,0.009193081880926395,0.06257458675064372,2.6559781738295057e-08,3.4010507130530574e-08
244750.0,575250.0,0.7047178250045423,0.9722928384857545,-2.942368881842954,0.07684291828322352,0.13354042366513902,0.016626153434520202,0.08657548124395394,4.668842297589203e-08,6.441559683744482e-08
245250.0,575250.0,0.6026487614279759,0.9082005057354036,-3.1731931231647894,0.0727804651616414,0.1466106942327554,0.014521505960593558,0.08753350485759731,4.408039457096586e-08,6.642979991779487e-08
245750.0,575250.0,0.5363875969446351,0.8923650366661051,-3.218116017020809,0.07115269646393739,0.16854850119190712,0.015685883832947285,0.09166045404047737,4.726174405218073e-08,7.862733628492443e-08
246250.0,575250.0,0.3737704058319905,0.68991487494529,-3.4272187879989406,0.06663617852506803,0.1862569087414287,0.014469448326658552,0.09172931114546974,4.5631073958755336e-08,8.422699120278907e-08
246750.0,575250.0,0.3287259851288697,0.6696037043335383,-3.441558192866296,0.061908061217692024,0.20133706122224895,0.014203649358533226,0.09018460210041945,4.435109151722309e-08,9.034167213622023e-08
247250.0,575250.0,0.24648523040184822,0.5400967238286187,-3.614600444193708,0.058320985390963524,0.2113491494730197,0.012699023426316628,0.08820978860909437,4.0662261875192555e-08,8.909886562553313e-08
247750.0,575250.0,0.18137370074491105,0.40155590742222846,-3.773608418292171,0.05828414673323149,0.2144158489492428,0.012134085715253934,0.08859579179770179,3.951288754294178e-08,8.748034222719931e-08
248250.0,575250.0,0.1520536773085174,0.2981930742444416,-3.688614796629939,0.059970421761043,0.18411018516578623,0.009328216664749858,0.08554359436880904,3.19319572601776e-08,6.262188899736067e-08
248750.0,575250.0,0.1811918152630736,0.24044223762888425,-3.6312714439594984,0.0684773820906413,0.11141481643503297,0.005607338295919783,0.07487870032546223,2.3038308003254525e-08,3.0571923568640696e-08
249250.0,575250.0,0.073891691001589,0.06837998555444441,-3.3569559398015425,0.06572282913038129,0.057468941417353564,0.0029830936973957362,0.05318372068978214,1.1576483823863626e-08,1.0712974434839108e-08
249750.0,575250.0,0.4200378902969329,-0.2539748665732818,-3.3644755991815067,0.07219227599103616,0.030768921251764437,0.004867184221913374,-0.03948057049169129,3.328489600607586e-09,-2.012562965705954e-09
250250.0,575250.0,0.3131787490205353,-0.48459282649557783,-3.666675743148746,0.07386446649589376,0.1554341528648339,0.012282956294048184,-0.09052593398610237,-1.861181019317686e-08,2.8798728317033386e-08
250750.0,575250.0,0.23103095001254867,-0.5760157069021918,-4.086055474123732,0.06758748441848492,0.29384719946709154,0.037754803008494583,-0.1081466763043637,-8.40834122902656e-08,2.0964016365121243e-07
251250.0,575250.0,0.11348922239269535,-0.4145806083086936,-4.166759189870106,0.04585342693271067,0.3141771596561674,0.027052406303373005,-0.07940228573063823,-6.587534685989841e-08,2.406452418822873e-07
251750.0,575250.0,0.08553299845565944,-0.4824585640473171,-4.0359779576772095,0.038319302514056304,0.3720516823139105,0.05999874054577192,-0.061085918108497804,-1.6400455035762745e-07,9.250862391289332e-07
252250.0,575250.0,0.047116565133598826,-0.5401794371220633,-3.8470152490651546,0.03177345397127626,0.4003639226559879,0.09388196393964571,-0.032396375582405296,-9.494259665372316e-07,1.0884927259424349e-05
252750.0,575250.0,-0.0028882941427450697,-0.6211361485523679,-3.8286772866737033,0.02913760544099614,0.40571293377180595,0.09999928777109848,0.0017511198410828902,0.00047975804100822307,0.10317337746828602
253250.0,575250.0,-0.06277775506471193,-0.6237732878285831,-3.8367741918830687,0.032845055867986875,0.40120491323138036,0.09937829814207715,0.03745179314662934,1.1001909247617478e-05,0.00010931733854936213
253750.0,575250.0,-0.14621140454180248,-0.730671307408221,-3.8897595054802485,0.04302622943592082,0.38582177050435074,0.08775147944296253,0.07145658177029736,8.138313976805188e-07,4.067010047653795e-06
254250.0,575250.0,-0.2311254940068223,-0.7689267899415917,-3.1005525127513645,0.05670311483958384,0.35197195244074564,0.06548125788232045,0.09756766434646152,2.483860190944563e-07,8.263504861260938e-07
254750.0,575250.0,-0.2745421050747479,-0.688830091334949,-2.9538491604498827,0.05304794066123607,0.2326172005290967,0.017455798037756716,0.08508570764085222,3.1777105433094693e-08,7.972921469324106e-08
255250.0,575250.0,-0.2629508245751442,-0.5367837539168485,-4.016358500466094,0.06403358404738167,0.20893044134220495,0.012700632115063231,0.09339020306454632,3.1789836254803666e-08,6.489528096679894e-08
255750.0,575250.0,-0.36107350422363327,-0.6331547582268869,-3.8828360118607477,0.0703388384552269,0.18130718235652832,0.012781296794640112,0.09378208316970152,2.4893688757140147e-08,4.3651935968806e-08
259250.0,575250.0,-0.4827956946496598,-0.6643884677515192,-2.466355102957424,0.06509715412724577,0.11263567138470963,0.01547655679387494,0.0731980316082837,5.763312686061802e-09,7.931053501717863e-09
259750.0,575250.0,-0.31597414859092415,-0.4277407362473549,-2.6078468530680916,0.05062812779831396,0.08520360348005665,0.0076090805637262955,0.05621883780802667,9.1212691338147e-09,1.2347650566373702e-08
260250.0,575250.0,-0.17572249449275398,-0.22665504798194033,-2.6784966654065743,0.04647747668963252,0.07205484947376457,0.003825358071860845,0.04970722347089255,8.381082839515764e-09,1.081031053317647e-08
261750.0,575250.0,0.538463165889553,0.46519319324174374,-3.419949453903344,0.11800824031434205,0.09163982273398914,0.03230816183501538,0.08981778680924776,8.294714382900799e-08,7.16603273027093e-08
